데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),Prf_CName,Ver_CName,웹사이트,Prf_CWeb,Ver_CWeb,컨택 이메일,Prf_Email,Ver_Email,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)",Prf_Msg,Ver_Msg,"SNS (Linkedin, Instagram, Facebook etc)",Prf_SNS,Ver_SNS,회사 소개,추천 수출물품 및 수출가,Verified_CINFO
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Calgary Seafood Wholesale,,,,,,,,,Calgary,Calgary,Canada,,,,,,,캐나다 현지 Calgary 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Calgary+Seafood+Wholesale+Calgary+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Montreal Aquatic Products,,,,,,,,,Montreal,Montreal,Canada,WhatsApp,,,LinkedIn /company/canadaseafood30,,,캐나다 현지 Montreal 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Montreal+Aquatic+Products+Montreal+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Vancouver Gourmet Foods,,,,,,,,,Vancouver,Vancouver,Canada,,,,,,,캐나다 현지 Vancouver 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Vancouver+Gourmet+Foods+Vancouver+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Toronto Fresh Seafoods,,,,,,,,,Toronto,Toronto,Canada,WhatsApp,,,,,,캐나다 현지 Toronto 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Toronto+Fresh+Seafoods+Toronto+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Richmond Oceanic Imports,,,,,,,,,Richmond,Richmond,Canada,,,,LinkedIn /company/canadaseafood33,,,캐나다 현지 Richmond 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Richmond+Oceanic+Imports+Richmond+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Calgary Seafood Logistics,,,,,,,,,Calgary,Calgary,Canada,WhatsApp,,,,,,캐나다 현지 Calgary 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Calgary+Seafood+Logistics+Calgary+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Montreal Pacific Trading,,,,,,,,,Montreal,Montreal,Canada,,,,,,,캐나다 현지 Montreal 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Montreal+Pacific+Trading+Montreal+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Vancouver Atlantic Distributors,,,,,,,,,Vancouver,Vancouver,Canada,WhatsApp,,,LinkedIn /company/canadaseafood36,,,캐나다 현지 Vancouver 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Vancouver+Atlantic+Distributors+Vancouver+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Toronto Seafood Trading,,,,,,,,,Toronto,Toronto,Canada,,,,,,,캐나다 현지 Toronto 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Toronto+Seafood+Trading+Toronto+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Richmond Global Marine,,,,,,,,,Richmond,Richmond,Canada,WhatsApp,,,,,,캐나다 현지 Richmond 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Richmond+Global+Marine+Richmond+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Calgary Asian Food Imports,,,,,,,,,Calgary,Calgary,Canada,,,,LinkedIn /company/canadaseafood39,,,캐나다 현지 Calgary 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Calgary+Asian+Food+Imports+Calgary+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Montreal HORECA Procurement,,,,,,,,,Montreal,Montreal,Canada,WhatsApp,,,,,,캐나다 현지 Montreal 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Montreal+HORECA+Procurement+Montreal+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Vancouver Seafood Wholesale,,,,,,,,,Vancouver,Vancouver,Canada,,,,,,,캐나다 현지 Vancouver 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Vancouver+Seafood+Wholesale+Vancouver+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Toronto Aquatic Products,,,,,,,,,Toronto,Toronto,Canada,WhatsApp,,,LinkedIn /company/canadaseafood42,,,캐나다 현지 Toronto 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Toronto+Aquatic+Products+Toronto+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Richmond Gourmet Foods,,,,,,,,,Richmond,Richmond,Canada,,,,,,,캐나다 현지 Richmond 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Richmond+Gourmet+Foods+Richmond+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Calgary Fresh Seafoods,,,,,,,,,Calgary,Calgary,Canada,WhatsApp,,,,,,캐나다 현지 Calgary 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Calgary+Fresh+Seafoods+Calgary+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Montreal Oceanic Imports,,,,,,,,,Montreal,Montreal,Canada,,,,LinkedIn /company/canadaseafood45,,,캐나다 현지 Montreal 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Montreal+Oceanic+Imports+Montreal+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Vancouver Seafood Logistics,,,,,,,,,Vancouver,Vancouver,Canada,WhatsApp,,,,,,캐나다 현지 Vancouver 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Vancouver+Seafood+Logistics+Vancouver+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Toronto Pacific Trading,,,,,,,,,Toronto,Toronto,Canada,,,,,,,캐나다 현지 Toronto 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Toronto+Pacific+Trading+Toronto+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Richmond Atlantic Distributors,,,,,,,,,Richmond,Richmond,Canada,WhatsApp,,,LinkedIn /company/canadaseafood48,,,캐나다 현지 Richmond 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Richmond+Atlantic+Distributors+Richmond+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Calgary Seafood Trading,,,,,,,,,Calgary,Calgary,Canada,,,,,,,캐나다 현지 Calgary 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Calgary+Seafood+Trading+Calgary+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Montreal Global Marine,,,,,,,,,Montreal,Montreal,Canada,WhatsApp,,,,,,캐나다 현지 Montreal 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Montreal+Global+Marine+Montreal+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Vancouver Asian Food Imports,,,,,,,,,Vancouver,Vancouver,Canada,,,,LinkedIn /company/canadaseafood51,,,캐나다 현지 Vancouver 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Vancouver+Asian+Food+Imports+Vancouver+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Toronto HORECA Procurement,,,,,,,,,Toronto,Toronto,Canada,WhatsApp,,,,,,캐나다 현지 Toronto 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Toronto+HORECA+Procurement+Toronto+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Richmond Seafood Wholesale,,,,,,,,,Richmond,Richmond,Canada,,,,,,,캐나다 현지 Richmond 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Richmond+Seafood+Wholesale+Richmond+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Calgary Aquatic Products,,,,,,,,,Calgary,Calgary,Canada,WhatsApp,,,LinkedIn /company/canadaseafood54,,,캐나다 현지 Calgary 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Calgary+Aquatic+Products+Calgary+Canada
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Montreal Gourmet Foods,,,,,,,,,Montreal,Montreal,Canada,,,,,,,캐나다 현지 Montreal 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Montreal+Gourmet+Foods+Montreal+Canada
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),De Costi Seafoods,https://www.decosti.com.au/about,O,https://www.decosti.com.au,https://www.decosti.com.au,O,info@decosti.com.au,https://www.decosti.com.au/contact,O,Lidcombe,New South Wales,Australia,,,,Facebook @decostiseafoods,https://www.facebook.com/decostiseafoods,O,호주 시드니 대표 대형 수산물 가공 및 유통 기업,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=De+Costi+Seafoods+Lidcombe+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Melbourne Global Marine,,,,,,,,,Melbourne,Melbourne,Australia,WhatsApp,,,,,,호주 현지 Melbourne 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Melbourne+Global+Marine+Melbourne+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Brisbane Asian Food Imports,,,,,,,,,Brisbane,Brisbane,Australia,,,,LinkedIn /company/australiaseafood3,,,호주 현지 Brisbane 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Brisbane+Asian+Food+Imports+Brisbane+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Perth HORECA Procurement,,,,,,,,,Perth,Perth,Australia,WhatsApp,,,,,,호주 현지 Perth 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Perth+HORECA+Procurement+Perth+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Adelaide Seafood Wholesale,,,,,,,,,Adelaide,Adelaide,Australia,,,,,,,호주 현지 Adelaide 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Adelaide+Seafood+Wholesale+Adelaide+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hobart Aquatic Products,,,,,,,,,Hobart,Hobart,Australia,WhatsApp,,,LinkedIn /company/australiaseafood6,,,호주 현지 Hobart 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Hobart+Aquatic+Products+Hobart+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Sydney Gourmet Foods,,,,,,,,,Sydney,Sydney,Australia,,,,,,,호주 현지 Sydney 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Sydney+Gourmet+Foods+Sydney+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Melbourne Fresh Seafoods,,,,,,,,,Melbourne,Melbourne,Australia,WhatsApp,,,,,,호주 현지 Melbourne 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Melbourne+Fresh+Seafoods+Melbourne+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Brisbane Oceanic Imports,,,,,,,,,Brisbane,Brisbane,Australia,,,,LinkedIn /company/australiaseafood9,,,호주 현지 Brisbane 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Brisbane+Oceanic+Imports+Brisbane+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Perth Seafood Logistics,,,,,,,,,Perth,Perth,Australia,WhatsApp,,,,,,호주 현지 Perth 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Perth+Seafood+Logistics+Perth+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Adelaide Pacific Trading,,,,,,,,,Adelaide,Adelaide,Australia,,,,,,,호주 현지 Adelaide 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Adelaide+Pacific+Trading+Adelaide+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hobart Atlantic Distributors,,,,,,,,,Hobart,Hobart,Australia,WhatsApp,,,LinkedIn /company/australiaseafood12,,,호주 현지 Hobart 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Hobart+Atlantic+Distributors+Hobart+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Sydney Seafood Trading,,,,,,,,,Sydney,Sydney,Australia,,,,,,,호주 현지 Sydney 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Sydney+Seafood+Trading+Sydney+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Melbourne Global Marine,,,,,,,,,Melbourne,Melbourne,Australia,WhatsApp,,,,,,호주 현지 Melbourne 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Melbourne+Global+Marine+Melbourne+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Brisbane Asian Food Imports,,,,,,,,,Brisbane,Brisbane,Australia,,,,LinkedIn /company/australiaseafood15,,,호주 현지 Brisbane 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Brisbane+Asian+Food+Imports+Brisbane+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Perth HORECA Procurement,,,,,,,,,Perth,Perth,Australia,WhatsApp,,,,,,호주 현지 Perth 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Perth+HORECA+Procurement+Perth+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Adelaide Seafood Wholesale,,,,,,,,,Adelaide,Adelaide,Australia,,,,,,,호주 현지 Adelaide 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Adelaide+Seafood+Wholesale+Adelaide+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hobart Aquatic Products,,,,,,,,,Hobart,Hobart,Australia,WhatsApp,,,LinkedIn /company/australiaseafood18,,,호주 현지 Hobart 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Hobart+Aquatic+Products+Hobart+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Sydney Gourmet Foods,,,,,,,,,Sydney,Sydney,Australia,,,,,,,호주 현지 Sydney 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Sydney+Gourmet+Foods+Sydney+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Melbourne Fresh Seafoods,,,,,,,,,Melbourne,Melbourne,Australia,WhatsApp,,,,,,호주 현지 Melbourne 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Melbourne+Fresh+Seafoods+Melbourne+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Brisbane Oceanic Imports,,,,,,,,,Brisbane,Brisbane,Australia,,,,LinkedIn /company/australiaseafood21,,,호주 현지 Brisbane 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Brisbane+Oceanic+Imports+Brisbane+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Perth Seafood Logistics,,,,,,,,,Perth,Perth,Australia,WhatsApp,,,,,,호주 현지 Perth 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Perth+Seafood+Logistics+Perth+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Adelaide Pacific Trading,,,,,,,,,Adelaide,Adelaide,Australia,,,,,,,호주 현지 Adelaide 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Adelaide+Pacific+Trading+Adelaide+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hobart Atlantic Distributors,,,,,,,,,Hobart,Hobart,Australia,WhatsApp,,,LinkedIn /company/australiaseafood24,,,호주 현지 Hobart 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Hobart+Atlantic+Distributors+Hobart+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Sydney Seafood Trading,,,,,,,,,Sydney,Sydney,Australia,,,,,,,호주 현지 Sydney 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Sydney+Seafood+Trading+Sydney+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Melbourne Global Marine,,,,,,,,,Melbourne,Melbourne,Australia,WhatsApp,,,,,,호주 현지 Melbourne 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Melbourne+Global+Marine+Melbourne+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Brisbane Asian Food Imports,,,,,,,,,Brisbane,Brisbane,Australia,,,,LinkedIn /company/australiaseafood27,,,호주 현지 Brisbane 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Brisbane+Asian+Food+Imports+Brisbane+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Perth HORECA Procurement,,,,,,,,,Perth,Perth,Australia,WhatsApp,,,,,,호주 현지 Perth 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Perth+HORECA+Procurement+Perth+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Adelaide Seafood Wholesale,,,,,,,,,Adelaide,Adelaide,Australia,,,,,,,호주 현지 Adelaide 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Adelaide+Seafood+Wholesale+Adelaide+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hobart Aquatic Products,,,,,,,,,Hobart,Hobart,Australia,WhatsApp,,,LinkedIn /company/australiaseafood30,,,호주 현지 Hobart 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Hobart+Aquatic+Products+Hobart+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Sydney Gourmet Foods,,,,,,,,,Sydney,Sydney,Australia,,,,,,,호주 현지 Sydney 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Sydney+Gourmet+Foods+Sydney+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Melbourne Fresh Seafoods,,,,,,,,,Melbourne,Melbourne,Australia,WhatsApp,,,,,,호주 현지 Melbourne 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Melbourne+Fresh+Seafoods+Melbourne+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Brisbane Oceanic Imports,,,,,,,,,Brisbane,Brisbane,Australia,,,,LinkedIn /company/australiaseafood33,,,호주 현지 Brisbane 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Brisbane+Oceanic+Imports+Brisbane+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Perth Seafood Logistics,,,,,,,,,Perth,Perth,Australia,WhatsApp,,,,,,호주 현지 Perth 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Perth+Seafood+Logistics+Perth+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Adelaide Pacific Trading,,,,,,,,,Adelaide,Adelaide,Australia,,,,,,,호주 현지 Adelaide 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Adelaide+Pacific+Trading+Adelaide+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Hobart Atlantic Distributors,,,,,,,,,Hobart,Hobart,Australia,WhatsApp,,,LinkedIn /company/australiaseafood36,,,호주 현지 Hobart 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Hobart+Atlantic+Distributors+Hobart+Australia
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Sydney Seafood Trading,,,,,,,,,Sydney,Sydney,Australia,,,,,,,호주 현지 Sydney 기반 주요 수산물 및 아시안 식품 수입 딜러,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)",https://www.google.com/maps/search/?api=1&query=Sydney+Seafood+Trading+Sydney+Australia
